hcp_id,first_name,last_name,specialty,segment,territory,city,state,practice_type,account_tenure,opt_out_flag,channel_preference,interaction_count_digital_ad,interaction_count_email,interaction_count_phone_call,interaction_count_rep_visit,interaction_count_webinar,success_rate_digital_ad,success_rate_email,success_rate_phone_call,success_rate_rep_visit,success_rate_webinar,recency_days_digital_ad,recency_days_email,recency_days_phone_call,recency_days_rep_visit,recency_days_webinar,frequency_score_rep_visit,recency_score_rep_visit,channel_score_rep_visit,frequency_score_phone_call,recency_score_phone_call,channel_score_phone_call,frequency_score_webinar,recency_score_webinar,channel_score_webinar,frequency_score_email,recency_score_email,channel_score_email,frequency_score_digital_ad,recency_score_digital_ad,channel_score_digital_ad,arbitrary_weighted_score,entropy_weighted_score,arbitrary_weighted_rank,entropy_weighted_rank,score_difference_entropy_minus_arbitrary,recommended_channel,engagement_eligible
164,Martin,Galvan,cardiology,low_value,TERR_47,Mesa,AZ,hospital,0.5,True,In-Person-Heavy,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.6666666666666666,0.0,,,,24.0,99.0,0.17647058823529413,0.5555555555555556,0.49738562091503263,0.0,0.0,0.0,0.2,0.23255813953488372,0.10651162790697674,0.0,0.0,0.0,0.0,0.0,0.0,17.05,11.86,455,485,-5.19,Do Not Contact,False
165,Leah,Shields,cardiology,medium_value,TERR_24,Columbus,OH,clinic,4.1,False,Digital-Heavy,1.0,2.0,6.0,7.0,5.0,0.0,0.0,0.16666666666666666,0.42857142857142855,0.4,344.0,177.0,15.0,60.0,113.0,0.4117647058823529,0.3333333333333333,0.4044817927170868,0.375,0.6666666666666666,0.3291666666666666,0.5,0.2097902097902098,0.39195804195804196,0.11764705882352941,0.14492753623188406,0.06427962489343564,0.0625,0.08021390374331551,0.0347927807486631,28.04,22.67,292,377,-5.37,rep_visit,True
166,Lisa,Adams,cardiology,high_value,TERR_21,Columbus,OH,clinic,1.7,False,Mixed,8.0,15.0,3.0,1.0,3.0,0.0,0.4,0.0,0.0,0.0,43.0,2.0,158.0,92.0,11.0,0.058823529411764705,0.24590163934426232,0.06682738669238188,0.1875,0.1595744680851064,0.08816489361702128,0.3,0.7317073170731707,0.23634146341463413,0.8823529411764706,0.9375,0.6522058823529412,0.5,0.410958904109589,0.2321917808219178,21.76,25.81,401,315,4.05,email,True
167,Kristin,Rodriguez,oncology,high_value,TERR_18,Los Angeles,CA,hospital,5.2,False,Digital-Heavy,2.0,7.0,6.0,7.0,5.0,0.0,0.14285714285714285,0.5,0.8571428571428571,0.8,128.0,92.0,9.0,74.0,21.0,0.4117647058823529,0.28846153846153844,0.6097931480284421,0.375,0.7692307692307692,0.5163461538461538,0.5,0.5882352941176471,0.6676470588235295,0.4117647058823529,0.24590163934426232,0.24413831106212974,0.125,0.189873417721519,0.07547468354430381,46.77,39.34,14,39,-7.43,webinar,True
168,Monica,Garrison,primary_care,medium_value,TERR_42,Los Angeles,CA,clinic,0.9,False,Digital-Heavy,0.0,2.0,6.0,10.0,2.0,0.0,0.0,0.16666666666666666,0.5,0.5,,163.0,50.0,15.0,2.0,0.5882352941176471,0.6666666666666666,0.5598039215686275,0.375,0.37499999999999994,0.2708333333333333,0.2,0.9375,0.4975,0.11764705882352941,0.15544041450777202,0.06638220054861323,0.0,0.0,0.0,33.16,25.74,209,317,-7.42,rep_visit,True
169,Jeffrey,Velasquez,cardiology,low_value,TERR_30,Dallas,TX,hospital,0.9,False,Digital-Heavy,0.0,1.0,5.0,6.0,2.0,0.0,0.0,0.0,0.16666666666666666,0.0,,120.0,192.0,38.0,112.0,0.35294117647058826,0.4411764705882353,0.2774509803921569,0.3125,0.13513513513513511,0.12077702702702703,0.2,0.2112676056338028,0.10225352112676056,0.058823529411764705,0.2,0.05764705882352942,0.0,0.0,0.0,13.65,10.57,477,494,-3.08,rep_visit,True
170,Steven,Torres,oncology,low_value,TERR_22,Oakland,CA,private_practice,5.4,False,Mixed,0.0,4.0,5.0,3.0,4.0,0.0,0.25,0.2,1.0,0.0,,3.0,16.0,23.0,141.0,0.17647058823529413,0.5660377358490566,0.6661487236403996,0.3125,0.6521739130434783,0.32418478260869565,0.4,0.17543859649122806,0.1550877192982456,0.23529411764705882,0.9090909090909091,0.3774064171122995,0.0,0.0,0.0,35.23,29.19,178,233,-6.04,rep_visit,True
171,Laura,Perez,primary_care,high_value,TERR_17,Cleveland,OH,clinic,3.0,False,In-Person-Heavy,2.0,6.0,7.0,2.0,2.0,0.0,0.16666666666666666,0.2857142857142857,0.0,0.5,37.0,22.0,148.0,18.0,339.0,0.11764705882352941,0.625,0.1602941176470588,0.4375,0.16853932584269662,0.3078150080256822,0.2,0.08130081300813008,0.326260162601626,0.35294117647058826,0.5769230769230769,0.30460030165912516,0.125,0.44776119402985076,0.12705223880597016,23.97,23.4,370,367,-0.57,webinar,True
172,Andrew,Lee,cardiology,high_value,TERR_02,Minneapolis,MN,hospital,1.3,False,In-Person-Heavy,1.0,2.0,7.0,10.0,6.0,1.0,0.0,0.0,0.6,0.6666666666666666,281.0,17.0,38.0,0.0,137.0,0.5882352941176471,1.0,0.6764705882352942,0.4375,0.4411764705882353,0.21948529411764706,0.6,0.17964071856287425,0.5492614770459081,0.11764705882352941,0.6382978723404256,0.16295369211514393,0.0625,0.09646302250803858,0.5380426045016078,46.18,43.85,19,8,-2.33,rep_visit,True
173,Mark,Lin,primary_care,medium_value,TERR_23,Mesa,AZ,private_practice,1.9,False,Digital-Heavy,1.0,5.0,6.0,7.0,7.0,0.0,0.0,0.16666666666666666,0.2857142857142857,0.0,323.0,1.0,121.0,17.0,59.0,0.4117647058823529,0.6382978723404256,0.39404612908993386,0.375,0.19867549668874174,0.23556843267108166,0.7,0.33707865168539325,0.27741573033707867,0.29411764705882354,0.9677419354838709,0.28178368121442127,0.0625,0.08498583569405098,0.035747167138810196,26.84,23.25,315,370,-3.59,rep_visit,True
174,Tammy,Ramirez,cardiology,medium_value,TERR_42,Kansas City,MO,clinic,3.0,False,Digital-Heavy,3.0,1.0,8.0,12.0,4.0,0.3333333333333333,1.0,0.5,0.16666666666666666,0.5,100.0,294.0,29.0,4.0,92.0,0.7058823529411765,0.8823529411764706,0.4715686274509804,0.5,0.5084745762711864,0.5016949152542374,0.4,0.24590163934426232,0.41918032786885245,0.058823529411764705,0.09259259259259259,0.536165577342048,0.1875,0.23076923076923073,0.2690705128205128,44.64,42.87,35,15,-1.77,email,True
175,Darlene,Ross,primary_care,medium_value,TERR_23,Omaha,NE,private_practice,4.3,False,In-Person-Heavy,2.0,5.0,9.0,4.0,6.0,0.0,0.2,0.4444444444444444,0.75,0.3333333333333333,171.0,4.0,11.0,130.0,87.0,0.23529411764705882,0.1875,0.4830882352941176,0.5625,0.7317073170731707,0.5373136856368563,0.6,0.25641025641025644,0.397948717948718,0.29411764705882354,0.8823529411764706,0.3647058823529412,0.125,0.14925373134328357,0.06735074626865671,39.68,34.76,100,123,-4.92,phone_call,True
176,Tina,Herrera,dermatology,high_value,TERR_27,Virginia Beach,VA,private_practice,3.5,False,Mixed,4.0,4.0,6.0,10.0,2.0,0.0,0.5,0.5,1.0,0.0,106.0,18.0,31.0,8.0,140.0,0.5882352941176471,0.7894736842105263,0.8343653250773995,0.375,0.49180327868852464,0.4608606557377049,0.2,0.1764705882352941,0.09529411764705882,0.23529411764705882,0.625,0.4455882352941176,0.25,0.22058823529411764,0.11911764705882352,44.62,38.35,36,52,-6.27,rep_visit,True
177,Sheila,Wilson,oncology,low_value,TERR_46,Los Angeles,CA,cancer_center,0.5,True,Mixed,2.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,28.0,,,25.0,1.0,0.17647058823529413,0.5454545454545454,0.32869875222816397,0.0,0.0,0.0,0.1,0.9677419354838709,0.2235483870967742,0.0,0.0,0.0,0.125,0.5172413793103449,0.14094827586206898,16.45,14.06,460,474,-2.39,Do Not Contact,False
178,Tara,White,endocrinology,high_value,TERR_36,Portland,OR,hospital,1.9,False,Digital-Heavy,5.0,5.0,7.0,2.0,3.0,0.0,0.0,0.0,1.0,0.3333333333333333,106.0,10.0,18.0,254.0,4.0,0.11764705882352941,0.1056338028169014,0.5564208782104391,0.4375,0.625,0.25625,0.3,0.8823529411764706,0.43313725490196076,0.29411764705882354,0.75,0.2382352941176471,0.3125,0.22058823529411764,0.13786764705882354,36.12,31.29,167,188,-4.83,rep_visit,True
179,Sydney,Baker,dermatology,low_value,TERR_39,Virginia Beach,VA,private_practice,4.8,False,In-Person-Heavy,5.0,8.0,3.0,4.0,3.0,0.2,0.25,0.0,0.0,0.6666666666666666,11.0,85.0,144.0,21.0,18.0,0.23529411764705882,0.5882352941176471,0.18823529411764706,0.1875,0.1724137931034483,0.09073275862068966,0.3,0.625,0.5483333333333333,0.47058823529411764,0.2608695652173913,0.31835038363171353,0.3125,0.7317073170731707,0.34009146341463414,28.31,29.74,285,226,1.43,webinar,True
180,Daniel,Hamilton,cardiology,high_value,TERR_24,El Paso,TX,clinic,1.5,False,Mixed,2.0,3.0,11.0,14.0,3.0,0.0,0.0,0.45454545454545453,0.7857142857142857,0.0,71.0,154.0,3.0,29.0,58.0,0.8235294117647058,0.5084745762711864,0.7416108816407918,0.6875,0.9090909090909091,0.615340909090909,0.3,0.3409090909090909,0.15818181818181817,0.17647058823529413,0.16304347826086957,0.08554987212276215,0.125,0.297029702970297,0.09690594059405941,40.46,32.48,87,163,-7.98,rep_visit,True
181,Jessica,Edwards,dermatology,high_value,TERR_43,Indianapolis,IN,private_practice,1.0,False,Digital-Heavy,4.0,13.0,8.0,4.0,3.0,0.0,0.07692307692307693,0.375,1.0,0.3333333333333333,234.0,74.0,1.0,94.0,141.0,0.23529411764705882,0.24193548387096778,0.6189753320683111,0.5,0.9677419354838709,0.5310483870967742,0.3,0.17543859649122806,0.29175438596491227,0.7647058823529411,0.28846153846153844,0.32556561085972846,0.25,0.11363636363636363,0.09772727272727272,41.37,35.6,73,102,-5.77,rep_visit,True
182,Catherine,Dixon,cardiology,low_value,TERR_26,Los Angeles,CA,hospital,3.0,True,Mixed,1.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.5,0.6666666666666666,136.0,,,79.0,0.0,0.35294117647058826,0.27522935779816515,0.4109282245008095,0.0,0.0,0.0,0.3,1.0,0.6233333333333333,0.0,0.0,0.0,0.0625,0.18072289156626506,0.054894578313253006,25.62,20.28,342,411,-5.34,Do Not Contact,False
183,Paul,Ray,dermatology,low_value,TERR_40,Omaha,NE,private_practice,5.3,False,Digital-Heavy,3.0,6.0,2.0,1.0,1.0,0.0,0.16666666666666666,0.0,0.0,0.0,8.0,21.0,183.0,87.0,71.0,0.058823529411764705,0.25641025641025644,0.0689291101055807,0.125,0.14084507042253522,0.06566901408450704,0.1,0.297029702970297,0.0894059405940594,0.35294117647058826,0.5882352941176471,0.30686274509803924,0.1875,0.7894736842105263,0.21414473684210528,12.98,15.65,482,464,2.67,email,True
184,Jonathan,Fletcher,primary_care,high_value,TERR_37,Oakland,CA,private_practice,0.6,False,Mixed,13.0,9.0,7.0,3.0,1.0,0.07692307692307693,0.2222222222222222,0.0,0.3333333333333333,0.0,10.0,85.0,39.0,95.0,66.0,0.17647058823529413,0.24000000000000005,0.26760784313725494,0.4375,0.4347826086956522,0.21820652173913047,0.1,0.3125,0.0925,0.5294117647058824,0.2608695652173913,0.32210855356635404,0.8125,0.75,0.4322115384615385,25.56,28.26,343,254,2.7,digital_ad,True
185,Aaron,Frost,endocrinology,medium_value,TERR_49,Indianapolis,IN,hospital,3.9,True,Mixed,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,1.0,0.0,,,,3.0,310.0,0.4117647058823529,0.9090909090909091,0.8053475935828878,0.0,0.0,0.0,0.3,0.08823529411764705,0.1076470588235294,0.0,0.0,0.0,0.0,0.0,0.0,26.31,18.11,327,434,-8.2,Do Not Contact,False
186,Amanda,Ball,oncology,high_value,TERR_12,San Francisco,CA,cancer_center,1.8,False,Mixed,5.0,8.0,3.0,5.0,7.0,0.2,0.0,0.0,0.4,0.5714285714285714,14.0,0.0,157.0,25.0,32.0,0.29411764705882354,0.5454545454545454,0.39732620320855616,0.1875,0.16042780748663102,0.0883355614973262,0.7,0.48387096774193555,0.5924884792626728,0.47058823529411764,1.0,0.3411764705882353,0.3125,0.6818181818181818,0.33011363636363633,35.61,34.87,174,122,-0.74,webinar,True
187,Judy,Lambert,cardiology,medium_value,TERR_06,San Diego,CA,hospital,2.2,False,In-Person-Heavy,10.0,17.0,3.0,2.0,3.0,0.0,0.058823529411764705,0.3333333333333333,0.0,0.3333333333333333,120.0,7.0,92.0,32.0,162.0,0.11764705882352941,0.48387096774193555,0.13206831119544593,0.1875,0.24590163934426232,0.2720969945355191,0.3,0.15625,0.28791666666666665,1.0,0.8108108108108107,0.4915739268680445,0.625,0.2,0.2275,25.95,27.86,333,263,1.91,email,True
188,Michael,Jones,primary_care,medium_value,TERR_26,Raleigh,NC,hospital,4.4,True,Digital-Heavy,4.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.25,0.6666666666666666,46.0,,,7.0,127.0,0.23529411764705882,0.8108108108108107,0.3577503974562798,0.0,0.0,0.0,0.3,0.19108280254777069,0.46154989384288747,0.0,0.0,0.0,0.25,0.39473684210526316,0.15394736842105264,22.27,19.01,395,426,-3.26,Do Not Contact,False
189,Elizabeth,Rivera,dermatology,medium_value,TERR_07,Columbus,OH,clinic,2.0,False,Mixed,4.0,8.0,6.0,1.0,5.0,0.0,0.0,0.16666666666666666,0.0,0.0,52.0,70.0,57.0,79.0,32.0,0.058823529411764705,0.27522935779816515,0.07269293038316244,0.375,0.3448275862068966,0.26479885057471264,0.5,0.48387096774193555,0.24677419354838712,0.47058823529411764,0.3,0.2011764705882353,0.25,0.36585365853658536,0.14817073170731707,17.65,18.02,448,437,0.37,phone_call,True
190,Lee,Charles,dermatology,medium_value,TERR_08,Cleveland,OH,clinic,9.7,False,Digital-Heavy,0.0,3.0,4.0,8.0,1.0,0.0,0.0,0.25,0.75,1.0,,3.0,46.0,25.0,231.0,0.47058823529411764,0.5454545454545454,0.6252673796791444,0.25,0.39473684210526316,0.27894736842105267,0.1,0.1149425287356322,0.5529885057471264,0.17647058823529413,0.9090909090909091,0.23475935828877006,0.0,0.0,0.0,38.92,31.49,117,184,-7.43,rep_visit,True
191,Jennifer,Evans,cardiology,high_value,TERR_18,Omaha,NE,clinic,2.8,False,Digital-Heavy,4.0,2.0,9.0,10.0,3.0,0.0,0.0,0.2222222222222222,0.8,0.0,14.0,296.0,70.0,1.0,35.0,0.5882352941176471,0.9677419354838709,0.7700189753320683,0.5625,0.3,0.3398611111111111,0.3,0.46153846153846145,0.18230769230769228,0.11764705882352941,0.09202453987730061,0.05369902562251895,0.25,0.6818181818181818,0.21136363636363636,37.52,31.02,135,193,-6.5,rep_visit,True
192,Kyle,Ortiz,primary_care,high_value,TERR_44,Minneapolis,MN,clinic,2.8,False,Mixed,11.0,13.0,4.0,1.0,3.0,0.18181818181818182,0.23076923076923078,0.0,1.0,0.3333333333333333,14.0,21.0,74.0,263.0,150.0,0.058823529411764705,0.10238907849829351,0.5381248745231881,0.25,0.28846153846153844,0.1326923076923077,0.3,0.16666666666666666,0.29,0.7647058823529411,0.5882352941176471,0.46244343891402717,0.6875,0.6818181818181818,0.4335227272727272,38.04,38.43,126,48,0.39,rep_visit,True
193,Richard,Phillips,oncology,medium_value,TERR_39,Charlotte,NC,private_practice,0.5,False,Mixed,12.0,15.0,4.0,1.0,2.0,0.0,0.4,0.25,1.0,0.5,11.0,3.0,100.0,73.0,56.0,0.058823529411764705,0.29126213592233013,0.5758994860079955,0.25,0.23076923076923073,0.24615384615384617,0.2,0.3488372093023256,0.3797674418604651,0.8823529411764706,0.9090909090909091,0.646524064171123,0.75,0.7317073170731707,0.37134146341463414,45.06,44.73,30,7,-0.33,email,True
194,David,Fisher,primary_care,medium_value,TERR_13,Seattle,WA,private_practice,0.9,False,Mixed,4.0,2.0,5.0,3.0,3.0,0.5,0.0,0.4,0.0,0.0,60.0,16.0,2.0,73.0,128.0,0.17647058823529413,0.29126213592233013,0.11119360365505426,0.3125,0.9375,0.48125,0.3,0.189873417721519,0.1279746835443038,0.11764705882352941,0.6521739130434783,0.16572890025575449,0.25,0.3333333333333333,0.39166666666666666,23.88,26.08,372,306,2.2,phone_call,True
195,Shelby,Byrd,primary_care,medium_value,TERR_32,Albuquerque,NM,clinic,2.9,True,Digital-Heavy,2.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,52.0,,,28.0,332.0,0.23529411764705882,0.5172413793103449,0.17403651115618662,0.0,0.0,0.0,0.2,0.08287292817679558,0.5765745856353591,0.0,0.0,0.0,0.125,0.36585365853658536,0.11067073170731706,18.41,16.13,440,459,-2.28,Do Not Contact,False
196,Raven,Gilbert,cardiology,low_value,TERR_29,Arlington,TX,private_practice,6.6,False,Mixed,5.0,5.0,3.0,2.0,1.0,0.2,0.4,0.0,0.5,1.0,32.0,43.0,17.0,332.0,3.0,0.11764705882352941,0.08287292817679558,0.30186870328241794,0.1875,0.6382978723404256,0.18390957446808512,0.1,0.9090909090909091,0.7118181818181819,0.29411764705882354,0.410958904109589,0.3704270749395649,0.3125,0.48387096774193555,0.2905241935483871,36.88,36.17,147,92,-0.71,webinar,True
197,Kevin,Kelley,dermatology,medium_value,TERR_10,Baltimore,MD,private_practice,0.5,False,Mixed,5.0,8.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,57.0,9.0,37.0,252.0,29.0,0.11764705882352941,0.10638297872340426,0.05657071339173968,0.375,0.44776119402985076,0.20205223880597015,0.2,0.5084745762711864,0.1616949152542373,0.47058823529411764,0.7692307692307692,0.29502262443438915,0.3125,0.3448275862068966,0.16271551724137934,15.84,17.42,465,444,1.58,email,True
198,Aaron,Mitchell,primary_care,medium_value,TERR_01,Baltimore,MD,private_practice,3.7,False,Digital-Heavy,8.0,7.0,2.0,2.0,4.0,0.0,0.5714285714285714,0.5,0.5,0.5,85.0,59.0,239.0,0.0,44.0,0.11764705882352941,1.0,0.4852941176470588,0.125,0.11152416356877323,0.30980483271375464,0.4,0.4054054054054054,0.4510810810810811,0.4117647058823529,0.33707865168539325,0.47665942781607024,0.5,0.2608695652173913,0.20217391304347826,39.96,37.47,93,60,-2.49,rep_visit,True
199,Russell,Carpenter,primary_care,high_value,TERR_37,Oklahoma City,OK,private_practice,1.3,False,Digital-Heavy,12.0,11.0,4.0,1.0,3.0,0.0,0.45454545454545453,0.0,0.0,0.0,25.0,9.0,154.0,228.0,73.0,0.058823529411764705,0.11627906976744186,0.04090287277701778,0.25,0.16304347826086957,0.1076086956521739,0.3,0.29126213592233013,0.14825242718446602,0.6470588235294118,0.7692307692307692,0.5752365281777047,0.75,0.5454545454545454,0.33409090909090905,19.98,25.22,424,327,5.24,email,True
200,Diana,Marshall,primary_care,medium_value,TERR_15,Arlington,TX,hospital,2.4,False,Digital-Heavy,9.0,10.0,3.0,3.0,3.0,0.0,0.3,0.0,0.3333333333333333,0.0,149.0,18.0,93.0,25.0,189.0,0.17647058823529413,0.5454545454545454,0.32869875222816397,0.1875,0.24390243902439027,0.10503048780487806,0.3,0.136986301369863,0.1173972602739726,0.5882352941176471,0.625,0.4514705882352941,0.5625,0.16759776536312848,0.20226955307262567,24.12,24.63,366,336,0.51,email,True
201,Scott,Lewis,primary_care,high_value,TERR_46,Detroit,MI,clinic,2.6,False,Digital-Heavy,2.0,4.0,11.0,6.0,4.0,1.0,0.0,0.2727272727272727,0.16666666666666666,1.0,158.0,64.0,43.0,16.0,25.0,0.35294117647058826,0.6521739130434783,0.3196504688832055,0.6875,0.410958904109589,0.42480541718555415,0.4,0.5454545454545454,0.7290909090909091,0.23529411764705882,0.3191489361702128,0.1344180225281602,0.125,0.1595744680851064,0.5694148936170212,43.22,43.45,49,12,0.23,webinar,True
202,Thomas,Santana,cardiology,low_value,TERR_07,Houston,TX,clinic,0.5,False,Mixed,0.0,1.0,6.0,7.0,1.0,0.0,0.0,0.16666666666666666,0.2857142857142857,0.0,,67.0,45.0,3.0,323.0,0.4117647058823529,0.9090909090909091,0.44820473644003056,0.375,0.4,0.2758333333333333,0.1,0.08498583569405098,0.04699716713881019,0.058823529411764705,0.30927835051546393,0.07950272892662219,0.0,0.0,0.0,21.1,16.2,407,456,-4.9,rep_visit,True
203,Laura,Jackson,cardiology,high_value,TERR_46,San Jose,CA,private_practice,1.7,False,In-Person-Heavy,0.0,4.0,10.0,12.0,5.0,0.0,0.0,0.7,0.5833333333333334,0.2,,16.0,22.0,0.0,7.0,0.7058823529411765,1.0,0.7034313725490196,0.625,0.5769230769230769,0.6528846153846154,0.5,0.8108108108108107,0.41216216216216217,0.23529411764705882,0.6521739130434783,0.2010230179028133,0.0,0.0,0.0,45.42,36.46,27,83,-8.96,rep_visit,True
204,Christopher,Robertson,cardiology,high_value,TERR_49,Chicago,IL,private_practice,2.0,False,Mixed,10.0,13.0,2.0,1.0,6.0,0.3,0.38461538461538464,0.0,0.0,0.16666666666666666,44.0,1.0,113.0,150.0,15.0,0.058823529411764705,0.16666666666666666,0.050980392156862744,0.125,0.2097902097902098,0.07945804195804196,0.6,0.6666666666666666,0.3966666666666666,0.7647058823529411,0.9677419354838709,0.6152678441103487,0.625,0.4054054054054054,0.4185810810810811,26.56,32.12,322,169,5.56,email,True
205,Cynthia,Rogers,dermatology,low_value,TERR_17,Detroit,MI,private_practice,2.3,False,Mixed,2.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.25,0.5,14.0,28.0,57.0,46.0,23.0,0.23529411764705882,0.39473684210526316,0.2745356037151703,0.25,0.3448275862068966,0.14396551724137932,0.4,0.5660377358490566,0.4832075471698113,0.23529411764705882,0.5172413793103449,0.17403651115618662,0.125,0.6818181818181818,0.17386363636363636,26.0,24.15,331,349,-1.85,webinar,True
206,Loretta,Potter,cardiology,low_value,TERR_47,Oklahoma City,OK,clinic,1.9,False,Digital-Heavy,0.0,0.0,6.0,6.0,1.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,,,178.0,71.0,266.0,0.35294117647058826,0.297029702970297,0.2486216268685692,0.375,0.14423076923076922,0.22467948717948716,0.1,0.10135135135135134,0.05027027027027027,0.0,0.0,0.0,0.0,0.0,0.0,12.96,9.75,483,496,-3.21,rep_visit,True
207,Emily,Walker,primary_care,medium_value,TERR_28,Louisville,KY,clinic,0.5,False,Mixed,1.0,2.0,5.0,17.0,3.0,1.0,0.0,0.4,0.6470588235294118,0.3333333333333333,183.0,65.0,1.0,39.0,15.0,1.0,0.4347826086956522,0.7104859335038364,0.3125,0.9677419354838709,0.4872983870967742,0.3,0.6666666666666666,0.39,0.11764705882352941,0.31578947368421056,0.09845201238390094,0.0625,0.14084507042253522,0.546919014084507,48.54,45.4,8,4,-3.14,rep_visit,True
208,James,Johnson,primary_care,low_value,TERR_42,Dallas,TX,private_practice,0.5,False,In-Person-Heavy,4.0,7.0,7.0,2.0,5.0,0.0,0.14285714285714285,0.14285714285714285,1.0,0.2,35.0,52.0,7.0,123.0,1.0,0.11764705882352941,0.19607843137254904,0.5745098039215686,0.4375,0.8108108108108107,0.3648407335907336,0.5,0.9677419354838709,0.4435483870967742,0.4117647058823529,0.36585365853658536,0.26812871490059437,0.25,0.46153846153846145,0.1673076923076923,39.93,35.06,94,117,-4.87,rep_visit,True
209,John,Alvarez,primary_care,high_value,TERR_08,Phoenix,AZ,private_practice,1.0,False,Mixed,2.0,2.0,12.0,11.0,5.0,0.0,0.0,0.4166666666666667,0.2727272727272727,0.2,156.0,102.0,38.0,11.0,30.0,0.6470588235294118,0.7317073170731707,0.476822746837094,0.75,0.4411764705882353,0.5215686274509804,0.5,0.5,0.35,0.11764705882352941,0.22727272727272727,0.08074866310160428,0.125,0.16129032258064516,0.06975806451612904,33.99,27.96,196,259,-6.03,phone_call,True
210,Melissa,Jones,oncology,medium_value,TERR_48,Fort Worth,TX,cancer_center,0.5,False,Digital-Heavy,0.0,5.0,8.0,7.0,5.0,0.0,0.2,0.5,0.8571428571428571,0.2,,7.0,38.0,3.0,23.0,0.4117647058823529,0.9090909090909091,0.7339190221543161,0.5,0.4411764705882353,0.4882352941176471,0.5,0.5660377358490566,0.3632075471698113,0.29411764705882354,0.8108108108108107,0.3503974562798092,0.0,0.0,0.0,44.3,36.38,41,85,-7.92,rep_visit,True
211,Robert,Soto,endocrinology,low_value,TERR_29,Chicago,IL,private_practice,0.5,False,Mixed,2.0,6.0,2.0,2.0,3.0,0.0,0.0,0.5,1.0,0.6666666666666666,228.0,1.0,200.0,165.0,8.0,0.11764705882352941,0.15384615384615385,0.5660633484162896,0.125,0.13043478260869565,0.3135869565217391,0.3,0.7894736842105263,0.5812280701754386,0.35294117647058826,0.9677419354838709,0.29943074003795067,0.125,0.11627906976744186,0.06075581395348837,40.28,34.22,90,131,-6.06,webinar,True
212,James,Horton,oncology,high_value,TERR_33,Philadelphia,PA,cancer_center,0.5,False,Digital-Heavy,6.0,10.0,11.0,5.0,2.0,0.0,0.2,0.0,0.2,0.0,7.0,35.0,70.0,25.0,115.0,0.29411764705882354,0.5454545454545454,0.29732620320855613,0.6875,0.3,0.26625,0.2,0.2068965517241379,0.10137931034482758,0.5882352941176471,0.46153846153846145,0.36877828054298645,0.375,0.8108108108108107,0.27466216216216216,25.92,26.72,335,289,0.8,email,True
213,Troy,Sanchez,cardiology,high_value,TERR_13,Miami,FL,clinic,2.4,False,Digital-Heavy,4.0,8.0,6.0,12.0,5.0,0.0,0.125,0.5,0.25,0.4,31.0,14.0,65.0,43.0,21.0,0.7058823529411765,0.410958904109589,0.41895648670427077,0.375,0.31578947368421056,0.4256578947368421,0.5,0.5882352941176471,0.4676470588235294,0.47058823529411764,0.6818181818181818,0.34004010695187165,0.25,0.49180327868852464,0.17336065573770493,38.14,34.95,124,120,-3.19,webinar,True
