hcp_id,first_name,last_name,specialty,segment,territory,city,state,practice_type,account_tenure,opt_out_flag,channel_preference,interaction_count_digital_ad,interaction_count_email,interaction_count_phone_call,interaction_count_rep_visit,interaction_count_webinar,success_rate_digital_ad,success_rate_email,success_rate_phone_call,success_rate_rep_visit,success_rate_webinar,recency_days_digital_ad,recency_days_email,recency_days_phone_call,recency_days_rep_visit,recency_days_webinar,frequency_score_rep_visit,recency_score_rep_visit,success_score_rep_visit,frequency_score_phone_call,recency_score_phone_call,success_score_phone_call,frequency_score_webinar,recency_score_webinar,success_score_webinar,frequency_score_email,recency_score_email,success_score_email,frequency_score_digital_ad,recency_score_digital_ad,success_score_digital_ad,entropy_channel_score_rep_visit,entropy_channel_score_phone_call,entropy_channel_score_webinar,entropy_channel_score_email,entropy_channel_score_digital_ad,entropy_weighted_score,entropy_weighted_rank,recommended_channel,engagement_eligible,ml_primary_channel,ml_primary_probability
163,Angel,Doyle,endocrinology,high_value,TERR_03,Detroit,MI,hospital,2.2,False,Digital-Heavy,7.0,9.0,2.0,3.0,4.0,0.2857142857142857,0.2222222222222222,1.0,1.0,0.5,2.0,8.0,116.0,21.0,42.0,0.17647058823529413,0.5882352941176471,1.0,0.125,0.2054794520547945,1.0,0.4,0.4166666666666667,0.5,0.5294117647058824,0.7894736842105263,0.2222222222222222,0.4375,0.9375,0.2857142857142857,0.7437588929216893,0.6541318422595497,0.46201220312191554,0.40309367943110896,0.45168238242272685,53.54,1,rep_visit,True,rep_visit,0.3041
164,Martin,Galvan,cardiology,low_value,TERR_47,Mesa,AZ,hospital,0.5,True,In-Person-Heavy,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.6666666666666666,0.0,,,,24.0,99.0,0.17647058823529413,0.5555555555555556,0.6666666666666666,0.0,0.0,0.0,0.2,0.23255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5417681802731498,0.0,0.08956137168325284,0.0,0.0,12.06,482,Do Not Contact,False,rep_visit,0.7952
165,Leah,Shields,cardiology,medium_value,TERR_24,Columbus,OH,clinic,4.1,False,Digital-Heavy,1.0,2.0,6.0,7.0,5.0,0.0,0.0,0.16666666666666666,0.42857142857142855,0.4,344.0,177.0,15.0,60.0,113.0,0.4117647058823529,0.3333333333333333,0.42857142857142855,0.375,0.6666666666666666,0.16666666666666666,0.5,0.2097902097902098,0.4,0.11764705882352941,0.14492753623188406,0.0,0.0625,0.08021390374331551,0.0,0.40543807163188517,0.31310412876717775,0.381587537964911,0.054359154683575675,0.02954245105459525,22.01,378,rep_visit,True,rep_visit,0.5586
166,Lisa,Adams,cardiology,high_value,TERR_21,Columbus,OH,clinic,1.7,False,Mixed,8.0,15.0,3.0,1.0,3.0,0.0,0.4,0.0,0.0,0.0,43.0,2.0,158.0,92.0,11.0,0.058823529411764705,0.24590163934426232,0.0,0.1875,0.1595744680851064,0.0,0.3,0.7317073170731707,0.0,0.8823529411764706,0.9375,0.4,0.5,0.410958904109589,0.0,0.06293971898206849,0.0719125718030861,0.21328380875112057,0.6111812947448199,0.18876213416708482,23.2,348,email,True,email,0.1536
167,Kristin,Rodriguez,oncology,high_value,TERR_18,Los Angeles,CA,hospital,5.2,False,Digital-Heavy,2.0,7.0,6.0,7.0,5.0,0.0,0.14285714285714285,0.5,0.8571428571428571,0.8,128.0,92.0,9.0,74.0,21.0,0.4117647058823529,0.28846153846153844,0.8571428571428571,0.375,0.7692307692307692,0.5,0.5,0.5882352941176471,0.8,0.4117647058823529,0.24590163934426232,0.14285714285714285,0.125,0.189873417721519,0.0,0.6472253632080954,0.5295038902437149,0.6939201213324319,0.2200516114119211,0.06515612049550193,40.28,36,webinar,True,rep_visit,0.4856
168,Monica,Garrison,primary_care,medium_value,TERR_42,Los Angeles,CA,clinic,0.9,False,Digital-Heavy,0.0,2.0,6.0,10.0,2.0,0.0,0.0,0.16666666666666666,0.5,0.5,,163.0,50.0,15.0,2.0,0.5882352941176471,0.6666666666666666,0.5,0.375,0.37499999999999994,0.16666666666666666,0.2,0.9375,0.5,0.11764705882352941,0.15544041450777202,0.0,0.0,0.0,0.0,0.552722070889707,0.25296708235464416,0.5277882187667188,0.05652674365091186,0.0,25.76,297,rep_visit,True,rep_visit,0.3996
169,Jeffrey,Velasquez,cardiology,low_value,TERR_30,Dallas,TX,hospital,0.9,False,Digital-Heavy,0.0,1.0,5.0,6.0,2.0,0.0,0.0,0.0,0.16666666666666666,0.0,,120.0,192.0,38.0,112.0,0.35294117647058826,0.4411764705882353,0.16666666666666666,0.3125,0.13513513513513511,0.0,0.2,0.2112676056338028,0.0,0.058823529411764705,0.2,0.0,0.0,0.0,0.0,0.26202211120491886,0.09288079801083093,0.08517160085345768,0.05347552807124352,0.0,9.26,494,rep_visit,True,rep_visit,0.5514
170,Steven,Torres,oncology,low_value,TERR_22,Oakland,CA,private_practice,5.4,False,Mixed,0.0,4.0,5.0,3.0,4.0,0.0,0.25,0.2,1.0,0.0,,3.0,16.0,23.0,141.0,0.17647058823529413,0.5660377358490566,1.0,0.3125,0.6521739130434783,0.2,0.4,0.17543859649122806,0.0,0.23529411764705882,0.9090909090909091,0.25,0.0,0.0,0.0,0.7391821080353699,0.31663760461032797,0.11939579396570293,0.3828344308188941,0.0,29.44,221,rep_visit,True,rep_visit,0.3088
171,Laura,Perez,primary_care,high_value,TERR_17,Cleveland,OH,clinic,3.0,False,In-Person-Heavy,2.0,6.0,7.0,2.0,2.0,0.0,0.16666666666666666,0.2857142857142857,0.0,0.5,37.0,22.0,148.0,18.0,339.0,0.11764705882352941,0.625,0.0,0.4375,0.16853932584269662,0.2857142857142857,0.2,0.08130081300813008,0.5,0.35294117647058826,0.5769230769230769,0.16666666666666666,0.125,0.44776119402985076,0.0,0.15334249194644153,0.2931348724185753,0.35125350935013494,0.290010911086641,0.11832849480320214,23.17,349,webinar,True,rep_visit,0.4114
172,Andrew,Lee,cardiology,high_value,TERR_02,Minneapolis,MN,hospital,1.3,False,In-Person-Heavy,1.0,2.0,7.0,10.0,6.0,1.0,0.0,0.0,0.6,0.6666666666666666,281.0,17.0,38.0,0.0,137.0,0.5882352941176471,1.0,0.6,0.4375,0.4411764705882353,0.0,0.6,0.17964071856287425,0.6666666666666666,0.11764705882352941,0.6382978723404256,0.0,0.0625,0.09646302250803858,1.0,0.6800259244023734,0.18198890294154935,0.5523791086714611,0.15608430257315278,0.6186507666413898,45.14,8,rep_visit,True,rep_visit,0.475
173,Mark,Lin,primary_care,medium_value,TERR_23,Mesa,AZ,private_practice,1.9,False,Digital-Heavy,1.0,5.0,6.0,7.0,7.0,0.0,0.0,0.16666666666666666,0.2857142857142857,0.0,323.0,1.0,121.0,17.0,59.0,0.4117647058823529,0.6382978723404256,0.2857142857142857,0.375,0.19867549668874174,0.16666666666666666,0.7,0.33707865168539325,0.0,0.29411764705882354,0.9677419354838709,0.0,0.0625,0.08498583569405098,0.0,0.3846372137143146,0.21661176290562903,0.21514076367950796,0.2607265384488406,0.030526347831276952,21.0,394,rep_visit,True,rep_visit,0.2551
174,Tammy,Ramirez,cardiology,medium_value,TERR_42,Kansas City,MO,clinic,3.0,False,Digital-Heavy,3.0,1.0,8.0,12.0,4.0,0.3333333333333333,1.0,0.5,0.16666666666666666,0.5,100.0,294.0,29.0,4.0,92.0,0.7058823529411765,0.8823529411764706,0.16666666666666666,0.5,0.5084745762711864,0.5,0.4,0.24590163934426232,0.5,0.058823529411764705,0.09259259259259259,1.0,0.1875,0.23076923076923073,0.3333333333333333,0.4264178882935531,0.5017473233824464,0.4268031595548584,0.617087826788463,0.28184447231404797,44.03,12,email,True,rep_visit,0.4142
175,Darlene,Ross,primary_care,medium_value,TERR_23,Omaha,NE,private_practice,4.3,False,In-Person-Heavy,2.0,5.0,9.0,4.0,6.0,0.0,0.2,0.4444444444444444,0.75,0.3333333333333333,171.0,4.0,11.0,130.0,87.0,0.23529411764705882,0.1875,0.75,0.5625,0.7317073170731707,0.4444444444444444,0.6,0.25641025641025644,0.3333333333333333,0.29411764705882354,0.8823529411764706,0.2,0.125,0.14925373134328357,0.0,0.5269328183419345,0.528235881723451,0.37295510304665214,0.36027228139826667,0.05678098461553449,34.65,115,phone_call,True,rep_visit,0.2799
176,Tina,Herrera,dermatology,high_value,TERR_27,Virginia Beach,VA,private_practice,3.5,False,Mixed,4.0,4.0,6.0,10.0,2.0,0.0,0.5,0.5,1.0,0.0,106.0,18.0,31.0,8.0,140.0,0.5882352941176471,0.7894736842105263,1.0,0.375,0.49180327868852464,0.5,0.2,0.1764705882352941,0.0,0.23529411764705882,0.625,0.5,0.25,0.22058823529411764,0.0,0.8709219348859436,0.4723027363870806,0.07799700708095988,0.4706988867863079,0.09749625885119985,38.14,54,rep_visit,True,rep_visit,0.5593
177,Sheila,Wilson,oncology,low_value,TERR_46,Los Angeles,CA,cancer_center,0.5,True,Mixed,2.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,28.0,,,25.0,1.0,0.17647058823529413,0.5454545454545454,0.3333333333333333,0.0,0.0,0.0,0.1,0.9677419354838709,0.0,0.0,0.0,0.0,0.125,0.5172413793103449,0.0,0.34443284376655336,0.0,0.22033884083867017,0.0,0.13265420838136616,14.02,469,Do Not Contact,False,rep_visit,0.3016
178,Tara,White,endocrinology,high_value,TERR_36,Portland,OR,hospital,1.9,False,Digital-Heavy,5.0,5.0,7.0,2.0,3.0,0.0,0.0,0.0,1.0,0.3333333333333333,106.0,10.0,18.0,254.0,4.0,0.11764705882352941,0.1056338028169014,1.0,0.4375,0.625,0.0,0.3,0.8823529411764706,0.3333333333333333,0.29411764705882354,0.75,0.0,0.3125,0.22058823529411764,0.0,0.6320154139980887,0.21989040278138147,0.439597218315845,0.21583160057404596,0.11049987361205019,31.05,183,rep_visit,True,rep_visit,0.2812
179,Sydney,Baker,dermatology,low_value,TERR_39,Virginia Beach,VA,private_practice,4.8,False,In-Person-Heavy,5.0,8.0,3.0,4.0,3.0,0.2,0.25,0.0,0.0,0.6666666666666666,11.0,85.0,144.0,21.0,18.0,0.23529411764705882,0.5882352941176471,0.0,0.1875,0.1724137931034483,0.0,0.3,0.625,0.6666666666666666,0.47058823529411764,0.2608695652173913,0.25,0.3125,0.7317073170731707,0.2,0.1702395844694875,0.07455983723577284,0.5817877867726494,0.29813624308509046,0.33303613264283227,29.52,219,webinar,True,rep_visit,0.3263
180,Daniel,Hamilton,cardiology,high_value,TERR_24,El Paso,TX,clinic,1.5,False,Mixed,2.0,3.0,11.0,14.0,3.0,0.0,0.0,0.45454545454545453,0.7857142857142857,0.0,71.0,154.0,3.0,29.0,58.0,0.8235294117647058,0.5084745762711864,0.7857142857142857,0.6875,0.9090909090909091,0.45454545454545453,0.3,0.3409090909090909,0.0,0.17647058823529413,0.16304347826086957,0.0,0.125,0.297029702970297,0.0,0.7364195826463614,0.5967335455307542,0.1327074051004975,0.07033307120315227,0.08725004906487491,30.56,193,rep_visit,True,rep_visit,0.3841
181,Jessica,Edwards,dermatology,high_value,TERR_43,Indianapolis,IN,private_practice,1.0,False,Digital-Heavy,4.0,13.0,8.0,4.0,3.0,0.0,0.07692307692307693,0.375,1.0,0.3333333333333333,234.0,74.0,1.0,94.0,141.0,0.23529411764705882,0.24193548387096778,1.0,0.5,0.9677419354838709,0.375,0.3,0.17543859649122806,0.3333333333333333,0.7647058823529411,0.28846153846153844,0.07692307692307693,0.25,0.11363636363636363,0.0,0.6845960539850602,0.5232212270697528,0.29384267858091173,0.26363755899390995,0.07544447712620662,34.73,110,rep_visit,True,rep_visit,0.2904
182,Catherine,Dixon,cardiology,low_value,TERR_26,Los Angeles,CA,hospital,3.0,True,Mixed,1.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.5,0.6666666666666666,136.0,,,79.0,0.0,0.35294117647058826,0.27522935779816515,0.5,0.0,0.0,0.0,0.3,1.0,0.6666666666666666,0.0,0.0,0.0,0.0625,0.18072289156626506,0.0,0.4230591135270343,0.0,0.6591068464459069,0.0,0.050265812193745506,21.42,386,Do Not Contact,False,rep_visit,0.3484
183,Paul,Ray,dermatology,low_value,TERR_40,Omaha,NE,private_practice,5.3,False,Digital-Heavy,3.0,6.0,2.0,1.0,1.0,0.0,0.16666666666666666,0.0,0.0,0.0,8.0,21.0,183.0,87.0,71.0,0.058823529411764705,0.25641025641025644,0.0,0.125,0.14084507042253522,0.0,0.1,0.297029702970297,0.0,0.35294117647058826,0.5882352941176471,0.16666666666666666,0.1875,0.7894736842105263,0.0,0.06510642935542585,0.05504725193419174,0.08204860316053478,0.2923433110767846,0.20178781201572465,14.6,465,email,True,rep_visit,0.2304
184,Jonathan,Fletcher,primary_care,high_value,TERR_37,Oakland,CA,private_practice,0.6,False,Mixed,13.0,9.0,7.0,3.0,1.0,0.07692307692307693,0.2222222222222222,0.0,0.3333333333333333,0.0,10.0,85.0,39.0,95.0,66.0,0.17647058823529413,0.24000000000000005,0.3333333333333333,0.4375,0.4347826086956522,0.0,0.1,0.3125,0.0,0.5294117647058824,0.2608695652173913,0.2222222222222222,0.8125,0.75,0.07692307692307693,0.2814529551599727,0.18067058990364215,0.0852383333450751,0.2941038836445492,0.3687434192912391,25.29,307,digital_ad,True,rep_visit,0.3319
185,Aaron,Frost,endocrinology,medium_value,TERR_49,Indianapolis,IN,hospital,3.9,True,Mixed,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,1.0,0.0,,,,3.0,310.0,0.4117647058823529,0.9090909090909091,1.0,0.0,0.0,0.0,0.3,0.08823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8588690230786937,0.0,0.080610070775201,0.0,0.0,18.0,430,Do Not Contact,False,rep_visit,0.5775
186,Amanda,Ball,oncology,high_value,TERR_12,San Francisco,CA,cancer_center,1.8,False,Mixed,5.0,8.0,3.0,5.0,7.0,0.2,0.0,0.0,0.4,0.5714285714285714,14.0,0.0,157.0,25.0,32.0,0.29411764705882354,0.5454545454545454,0.4,0.1875,0.16042780748663102,0.0,0.7,0.48387096774193555,0.5714285714285714,0.47058823529411764,1.0,0.0,0.3125,0.6818181818181818,0.2,0.4079607699040796,0.07208851687004084,0.5801258737594402,0.3040937290927362,0.32274978324062503,33.88,134,webinar,True,rep_visit,0.2128
187,Judy,Lambert,cardiology,medium_value,TERR_06,San Diego,CA,hospital,2.2,False,In-Person-Heavy,10.0,17.0,3.0,2.0,3.0,0.0,0.058823529411764705,0.3333333333333333,0.0,0.3333333333333333,120.0,7.0,92.0,32.0,162.0,0.11764705882352941,0.48387096774193555,0.0,0.1875,0.24590163934426232,0.3333333333333333,0.3,0.15625,0.3333333333333333,1.0,0.8108108108108107,0.058823529411764705,0.625,0.2,0.0,0.12424392110166721,0.2849645352516826,0.28988629394850823,0.4096905346305932,0.17127297943424064,25.06,316,email,True,rep_visit,0.2746
188,Michael,Jones,primary_care,medium_value,TERR_26,Raleigh,NC,hospital,4.4,True,Digital-Heavy,4.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.25,0.6666666666666666,46.0,,,7.0,127.0,0.23529411764705882,0.8108108108108107,0.25,0.0,0.0,0.0,0.3,0.19108280254777069,0.6666666666666666,0.0,0.0,0.0,0.25,0.39473684210526316,0.0,0.3625706313959274,0.0,0.4923209342844852,0.0,0.13340294290998816,19.34,418,Do Not Contact,False,rep_visit,0.4414
189,Elizabeth,Rivera,dermatology,medium_value,TERR_07,Columbus,OH,clinic,2.0,False,Mixed,4.0,8.0,6.0,1.0,5.0,0.0,0.0,0.16666666666666666,0.0,0.0,52.0,70.0,57.0,79.0,32.0,0.058823529411764705,0.27522935779816515,0.0,0.375,0.3448275862068966,0.16666666666666666,0.5,0.48387096774193555,0.0,0.47058823529411764,0.3,0.0,0.25,0.36585365853658536,0.0,0.0689866299506493,0.24674600858783033,0.20379544669745747,0.15976481770265555,0.12744768799292083,15.72,455,phone_call,True,rep_visit,0.3838
190,Lee,Charles,dermatology,medium_value,TERR_08,Cleveland,OH,clinic,9.7,False,Digital-Heavy,0.0,3.0,4.0,8.0,1.0,0.0,0.0,0.25,0.75,1.0,,3.0,46.0,25.0,231.0,0.47058823529411764,0.5454545454545454,0.75,0.25,0.39473684210526316,0.25,0.1,0.1149425287356322,1.0,0.17647058823529413,0.9090909090909091,0.0,0.0,0.0,0.0,0.649692160284796,0.27984244408441517,0.6302631169505497,0.22415623339896096,0.0,33.26,143,rep_visit,True,rep_visit,0.3809
191,Jennifer,Evans,cardiology,high_value,TERR_18,Omaha,NE,clinic,2.8,False,Digital-Heavy,4.0,2.0,9.0,10.0,3.0,0.0,0.0,0.2222222222222222,0.8,0.0,14.0,296.0,70.0,1.0,35.0,0.5882352941176471,0.9677419354838709,0.8,0.5625,0.3,0.2222222222222222,0.3,0.46153846153846145,0.0,0.11764705882352941,0.09202453987730061,0.0,0.25,0.6818181818181818,0.0,0.790526423434538,0.30905622607463856,0.15757927044993694,0.04345139486481791,0.1925945675402331,29.21,224,rep_visit,True,rep_visit,0.4015
192,Kyle,Ortiz,primary_care,high_value,TERR_44,Minneapolis,MN,clinic,2.8,False,Mixed,11.0,13.0,4.0,1.0,3.0,0.18181818181818182,0.23076923076923078,0.0,1.0,0.3333333333333333,14.0,21.0,74.0,263.0,150.0,0.058823529411764705,0.10238907849829351,1.0,0.25,0.28846153846153844,0.0,0.3,0.16666666666666666,0.3333333333333333,0.7647058823529411,0.5882352941176471,0.23076923076923078,0.6875,0.6818181818181818,0.18181818181818182,0.619107706997346,0.11149065879206094,0.2920340456060987,0.4155627748400528,0.3901213262657687,37.29,69,rep_visit,True,rep_visit,0.3408
193,Richard,Phillips,oncology,medium_value,TERR_39,Charlotte,NC,private_practice,0.5,False,Mixed,12.0,15.0,4.0,1.0,2.0,0.0,0.4,0.25,1.0,0.5,11.0,3.0,100.0,73.0,56.0,0.058823529411764705,0.29126213592233013,1.0,0.25,0.23076923076923073,0.25,0.2,0.3488372093023256,0.5,0.8823529411764706,0.9090909090909091,0.4,0.75,0.7317073170731707,0.0,0.6580503395243851,0.246034920016756,0.4064152762563727,0.6053237902241185,0.30690983502924296,44.08,11,rep_visit,True,rep_visit,0.2171
194,David,Fisher,primary_care,medium_value,TERR_13,Seattle,WA,private_practice,0.9,False,Mixed,4.0,2.0,5.0,3.0,3.0,0.5,0.0,0.4,0.0,0.0,60.0,16.0,2.0,73.0,128.0,0.17647058823529413,0.29126213592233013,0.0,0.3125,0.9375,0.4,0.3,0.189873417721519,0.0,0.11764705882352941,0.6521739130434783,0.0,0.25,0.3333333333333333,0.5,0.09676972731768946,0.4926189248664786,0.10156624182588286,0.15894532235754713,0.4136215144351509,25.94,290,phone_call,True,rep_visit,0.1662
195,Shelby,Byrd,primary_care,medium_value,TERR_32,Albuquerque,NM,clinic,2.9,True,Digital-Heavy,2.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,52.0,,,28.0,332.0,0.23529411764705882,0.5172413793103449,0.0,0.0,0.0,0.0,0.2,0.08287292817679558,1.0,0.0,0.0,0.0,0.125,0.36585365853658536,0.0,0.15560176384169028,0.0,0.6444566569430936,0.0,0.10144045847122016,17.31,436,Do Not Contact,False,rep_visit,0.4931
196,Raven,Gilbert,cardiology,low_value,TERR_29,Arlington,TX,private_practice,6.6,False,Mixed,5.0,5.0,3.0,2.0,1.0,0.2,0.4,0.0,0.5,1.0,32.0,43.0,17.0,332.0,3.0,0.11764705882352941,0.08287292817679558,0.5,0.1875,0.6382978723404256,0.0,0.1,0.9090909090909091,1.0,0.29411764705882354,0.410958904109589,0.4,0.3125,0.48387096774193555,0.2,0.334443479850531,0.1706177543646914,0.7940039329775109,0.38022989918689637,0.2819362033544481,38.53,50,webinar,True,rep_visit,0.2944
197,Kevin,Kelley,dermatology,medium_value,TERR_10,Baltimore,MD,private_practice,0.5,False,Mixed,5.0,8.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,57.0,9.0,37.0,252.0,29.0,0.11764705882352941,0.10638297872340426,0.0,0.375,0.44776119402985076,0.0,0.2,0.5084745762711864,0.0,0.47058823529411764,0.7692307692307692,0.0,0.3125,0.3448275862068966,0.0,0.04641187750470246,0.17034295384660347,0.14645097018151088,0.2565127692938085,0.13611605971069535,15.04,461,email,True,rep_visit,0.2725
198,Aaron,Mitchell,primary_care,medium_value,TERR_01,Baltimore,MD,private_practice,3.7,False,Digital-Heavy,8.0,7.0,2.0,2.0,4.0,0.0,0.5714285714285714,0.5,0.5,0.5,85.0,59.0,239.0,0.0,44.0,0.11764705882352941,1.0,0.5,0.125,0.11152416356877323,0.5,0.4,0.4054054054054054,0.5,0.4117647058823529,0.33707865168539325,0.5714285714285714,0.5,0.2608695652173913,0.0,0.523540553968553,0.3418807477585123,0.45969030943803396,0.48989001190378934,0.15781609003341657,38.06,55,rep_visit,True,rep_visit,0.327
199,Russell,Carpenter,primary_care,high_value,TERR_37,Oklahoma City,OK,private_practice,1.3,False,Digital-Heavy,12.0,11.0,4.0,1.0,3.0,0.0,0.45454545454545453,0.0,0.0,0.0,25.0,9.0,154.0,228.0,73.0,0.058823529411764705,0.11627906976744186,0.0,0.25,0.16304347826086957,0.0,0.3,0.29126213592233013,0.0,0.6470588235294118,0.7692307692307692,0.45454545454545453,0.75,0.5454545454545454,0.0,0.03621359846977208,0.08563144151003502,0.12247098943325246,0.5594824965292853,0.26850746392766944,22.28,369,email,True,email,0.2299
200,Diana,Marshall,primary_care,medium_value,TERR_15,Arlington,TX,hospital,2.4,False,Digital-Heavy,9.0,10.0,3.0,3.0,3.0,0.0,0.3,0.0,0.3333333333333333,0.0,149.0,18.0,93.0,25.0,189.0,0.17647058823529413,0.5454545454545454,0.3333333333333333,0.1875,0.24390243902439027,0.0,0.3,0.136986301369863,0.0,0.5882352941176471,0.625,0.3,0.5625,0.16759776536312848,0.0,0.34443284376655336,0.08929966358223067,0.09066175621217565,0.4269794633198035,0.15158853717089657,22.11,375,email,True,rep_visit,0.2786
201,Scott,Lewis,primary_care,high_value,TERR_46,Detroit,MI,clinic,2.6,False,Digital-Heavy,2.0,4.0,11.0,6.0,4.0,1.0,0.0,0.2727272727272727,0.16666666666666666,1.0,158.0,64.0,43.0,16.0,25.0,0.35294117647058826,0.6521739130434783,0.16666666666666666,0.6875,0.410958904109589,0.2727272727272727,0.4,0.5454545454545454,1.0,0.23529411764705882,0.3191489361702128,0.0,0.125,0.1595744680851064,1.0,0.3055264414558566,0.38752516154901073,0.7814452259646155,0.11475824002309498,0.6446669617399438,45.52,7,webinar,True,rep_visit,0.47
202,Thomas,Santana,cardiology,low_value,TERR_07,Houston,TX,clinic,0.5,False,Mixed,0.0,1.0,6.0,7.0,1.0,0.0,0.0,0.16666666666666666,0.2857142857142857,0.0,,67.0,45.0,3.0,323.0,0.4117647058823529,0.9090909090909091,0.2857142857142857,0.375,0.4,0.16666666666666666,0.1,0.08498583569405098,0.0,0.058823529411764705,0.30927835051546393,0.0,0.0,0.0,0.0,0.44047044829461657,0.2581216863328613,0.038328516687787154,0.07600699288324432,0.0,15.16,459,rep_visit,True,rep_visit,0.3743
203,Laura,Jackson,cardiology,high_value,TERR_46,San Jose,CA,private_practice,1.7,False,In-Person-Heavy,0.0,4.0,10.0,12.0,5.0,0.0,0.0,0.7,0.5833333333333334,0.2,,16.0,22.0,0.0,7.0,0.7058823529411765,1.0,0.5833333333333334,0.625,0.5769230769230769,0.7,0.5,0.8108108108108107,0.2,0.23529411764705882,0.6521739130434783,0.0,0.0,0.0,0.0,0.6947406834817573,0.6590191503942181,0.38835686426581995,0.18342271484855954,0.0,35.5,96,rep_visit,True,rep_visit,0.4646
204,Christopher,Robertson,cardiology,high_value,TERR_49,Chicago,IL,private_practice,2.0,False,Mixed,10.0,13.0,2.0,1.0,6.0,0.3,0.38461538461538464,0.0,0.0,0.16666666666666666,44.0,1.0,113.0,150.0,15.0,0.058823529411764705,0.16666666666666666,0.0,0.125,0.2097902097902098,0.0,0.6,0.6666666666666666,0.16666666666666666,0.7647058823529411,0.9677419354838709,0.38461538461538464,0.625,0.4054054054054054,0.3,0.04660272276695396,0.06926264752072583,0.3599171419062389,0.5839276486812394,0.38935172163755355,30.08,206,email,True,email,0.1724
205,Cynthia,Rogers,dermatology,low_value,TERR_17,Detroit,MI,private_practice,2.3,False,Mixed,2.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.25,0.5,14.0,28.0,57.0,46.0,23.0,0.23529411764705882,0.39473684210526316,0.25,0.25,0.3448275862068966,0.0,0.4,0.5660377358490566,0.5,0.23529411764705882,0.5172413793103449,0.0,0.125,0.6818181818181818,0.0,0.2767827700230386,0.123112444949845,0.4928101514194395,0.15560176384169028,0.16658733801853245,23.75,337,webinar,True,rep_visit,0.489
206,Loretta,Potter,cardiology,low_value,TERR_47,Oklahoma City,OK,clinic,1.9,False,Digital-Heavy,0.0,0.0,6.0,6.0,1.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,,,178.0,71.0,266.0,0.35294117647058826,0.297029702970297,0.16666666666666666,0.375,0.14423076923076922,0.16666666666666666,0.1,0.10135135135135134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23230133113249607,0.20538612255571645,0.04170282677229499,0.0,0.0,8.8,496,rep_visit,True,rep_visit,0.5887
207,Emily,Walker,primary_care,medium_value,TERR_28,Louisville,KY,clinic,0.5,False,Mixed,1.0,2.0,5.0,17.0,3.0,1.0,0.0,0.4,0.6470588235294118,0.3333333333333333,183.0,65.0,1.0,39.0,15.0,1.0,0.4347826086956522,0.6470588235294118,0.3125,0.9677419354838709,0.4,0.3,0.6666666666666666,0.3333333333333333,0.11764705882352941,0.31578947368421056,0.0,0.0625,0.14084507042253522,1.0,0.6767230081439298,0.49885433290464454,0.395126125170442,0.08958817958428186,0.6278016418710494,46.64,6,rep_visit,True,rep_visit,0.3386
208,James,Johnson,primary_care,low_value,TERR_42,Dallas,TX,private_practice,0.5,False,In-Person-Heavy,4.0,7.0,7.0,2.0,5.0,0.0,0.14285714285714285,0.14285714285714285,1.0,0.2,35.0,52.0,7.0,123.0,1.0,0.11764705882352941,0.19607843137254904,1.0,0.4375,0.8108108108108107,0.14285714285714285,0.5,0.9677419354838709,0.2,0.4117647058823529,0.36585365853658536,0.14285714285714285,0.25,0.46153846153846145,0.0,0.6506636636845413,0.3418813635222434,0.42071357624765393,0.24478381762487827,0.14717637864125668,34.69,113,rep_visit,True,rep_visit,0.2553
